StationID,EventCode,SampleYear,VesselName,GearCode,Tow Type,TrawlPreformance,HaulDate,EQ Latitude,EQ Longitude,Haulback Latitude,Haulback Longitude,AvgNetHorizontalOpening,AvgNetVerticalOpening,MWO,Notes,HaversineDistance2,Effort_area_km2
20050101041,03,2005,Seastorm,400601,S,G/S,27-Aug-05,56.0197,-164.9775,56.059,-164.9593,66.57,14.45,365.7,fish sign throughout water column,4.513831976,0.3005
20050101042,03,2005,Seastorm,400601,S,G/S,28-Aug-05,56.0145,-163.9588,56.0458,-163.9162,66.75,14.26,365.7,fish sign throughout water column,4.372490754,0.2919
20050101043,03,2005,Seastorm,400601,S,G/S,28-Aug-05,55.5063,-163.979,55.5202,-163.9265,66.57,15.73,365.7,"a lot of fish sign at 50 m, some sign throughout water column",3.648934769,0.2429
20050101044,03,2005,Seastorm,400601,S,G/S,28-Aug-05,55.0088,-164.9703,55.0263,-164.9245,69.86,13.9,365.7,"lots of sign near bottom, large schools btwn 30-40m, lots of adult pollock sign at 70m",3.508815411,0.2451
20050101045,03,2005,Seastorm,400601,S,G/S,28-Aug-05,55.5218,-164.9635,55.5447,-164.9032,67.12,14.45,365.7,"Fish sign near bottom. No bongo, CTD, Juday at this station.",4.56977538,0.3067
20050101046,03,2005,Seastorm,400601,S,G/S,01-Sep-05,54.4857,-165.9937,54.4623,-165.9528,67.67,13.71,365.7,,3.708612449,0.251
20050101047,03,2005,Seastorm,400601,S,G/S,01-Sep-05,55,-165.9872,55.0133,-165.9408,65.84,13.71,365.7,,3.307857659,0.2178
20050101048,03,2005,Seastorm,400601,S,G/S,02-Sep-05,55.5163,-165.9802,55.5472,-165.9383,65.84,13.71,365.7,,4.331087986,0.2852
20050101049,03,2005,Seastorm,400601,S,G/S,02-Sep-05,56.0132,-165.9707,56.043,-165.937,67.67,14.26,365.7,,3.919765555,0.2653
20050101050,03,2005,Seastorm,400601,S,G/S,02-Sep-05,56.4937,-166.0093,56.5152,-165.958,67.67,14.63,365.7,,3.952927431,0.2675
20050101051,03,2005,Seastorm,400601,S,G/S,03-Sep-05,56.5072,-168.9705,56.5085,-168.9017,65.84,14.63,365.7,Delayed sampling until daylight,4.224040874,0.2781
20050101052,03,2005,Seastorm,400601,S,G/S,04-Sep-05,56.4778,-167.9968,56.4457,-167.995,67.67,14.63,365.7,"2 CTD casts, 1st had syringe tube attached.",3.571075361,0.2417
20050101053,03,2005,Seastorm,400601,S,G/S,04-Sep-05,55.9813,-167.9845,55.9487,-167.9882,67.67,14.63,365.7,set into wind. Neocalanus in bongo.,3.632266919,0.2458
20050101054,03,2005,Seastorm,400601,S,G/S,05-Sep-05,55.515,-167.9772,55.548,-167.9382,67.67,14.26,365.7,,4.414572368,0.2987
20050101055,03,2005,Seastorm,400601,S,G/S,05-Sep-05,55.0148,-166.9747,55.0377,-166.9205,67.67,14.26,365.7,,4.291611395,0.2904
20050101056,03,2005,Seastorm,400601,S,G/S,05-Sep-05,55.5033,-166.975,55.5263,-166.9325,67.67,13.9,365.7,problems with the pendant cable on 1st CTD cast,3.70137467,0.2505
20050101057,03,2005,Seastorm,400601,S,G/S,06-Sep-05,56.0117,-166.9742,56.0388,-166.9325,67.67,14.26,365.7,,3.974263959,0.2689
20050101058,03,2005,Seastorm,400601,S,G/S,06-Sep-05,56.5132,-166.9665,56.5412,-166.9198,67.3,14.63,365.7,,4.23041648,0.2847
20050101059,03,2005,Seastorm,400601,S,G/S,06-Sep-05,57.0148,-166.9825,57.0443,-166.9447,65.84,15.55,365.7,,3.999031118,0.2633
20050101060,03,2005,Seastorm,400601,S,G/S,06-Sep-05,57.5158,-166.9732,57.544,-166.9293,66.75,14.63,365.7,,4.086622776,0.2728
20050101061,03,2005,Seastorm,400601,S,G/S,06-Sep-05,58.001,-166.9762,58.0073,-166.9332,66.75,15,365.7,Speed should be closer to 3.2 kn (JM).,2.628524901,0.1755
20050101062,03,2005,Seastorm,400601,S,G/S,07-Sep-05,58.485,-166.9903,58.461,-166.9518,67.67,15.18,365.7,,3.483236458,0.2357
20050101063,03,2005,Seastorm,400601,S,G/S,07-Sep-05,58.9873,-166.9888,58.965,-166.9442,67.67,14.26,365.7,strong current,3.56115075,0.241
20050101064,03,2005,Seastorm,400601,S,G/S,07-Sep-05,59.4937,-166.9577,59.4803,-166.8835,67.67,14.45,365.7,,4.446245442,0.3009
20050101065,03,2005,Seastorm,400601,S,G/S,08-Sep-05,59.4798,-167.981,59.4507,-167.9405,67.67,15,365.7,,3.962979681,0.2682
20050101066,03,2005,Seastorm,400601,S,G/S,08-Sep-05,58.9907,-167.9793,58.9677,-167.9363,71.32,14.45,365.7,,3.551402074,0.2533
20050101067,03,2005,Seastorm,400601,S,G/S,08-Sep-05,58.5077,-168.0408,58.5187,-168.1123,66.75,13.71,365.7,,4.328931192,0.289
20050101068,03,2005,Seastorm,400601,S,G/S,09-Sep-05,57.0075,-169.9523,57.0287,-169.8843,67.67,13.9,365.7,,4.743393733,0.321
20050101069,03,2005,Seastorm,400601,S,G/S,10-Sep-05,57.4962,-169.9657,57.5002,-169.9002,67.67,14.26,365.7,,3.938690016,0.2665
20050101070,03,2005,Seastorm,400601,S,G/S,10-Sep-05,57.5195,-169.0258,57.556,-169.0583,67.67,14.26,365.7,,4.498318274,0.3044
20050101071,03,2005,Seastorm,400601,S,G/S,13-Sep-05,57.017,-169.0075,57.0522,-169.0218,65.84,14.26,365.7,Delayed station for full sunlight. Canceled oceanography.,4.008557102,0.2639
20050101072,03,2005,Seastorm,400601,S,G/S,13-Sep-05,57.0248,-167.9872,57.0632,-167.9697,66.75,14.26,365.7,,4.399152371,0.2936
20050101073,03,2005,Seastorm,400601,S,G/S,14-Sep-05,57.508,-167.9762,57.5363,-167.9462,66.75,14.26,365.7,,3.620927193,0.2417
20050101074,03,2005,Seastorm,400601,S,G/S,14-Sep-05,58.014,-167.9935,58.0462,-167.9788,67.67,14.26,365.7,DARK/NIGHT TOW. Lost bottom of 505 cod end. Only collected 333. 3 Pandalid shrimp 8g in catch.,3.683595478,0.2493
20050101075,03,2005,Seastorm,400601,S,G/S,14-Sep-05,58.0118,-169.0113,58.0432,-169.0457,65.84,16.46,365.7,,4.036480399,0.2658
20050101076,03,2005,Seastorm,400601,S,G/S,17-Sep-05,61.4727,-167.0298,61.501,-166.9917,67.67,14.63,365.7,,3.740641295,0.2531
20050101077,03,2005,Seastorm,400601,S,G/S,17-Sep-05,62.022,-166.991,62.06,-166.9735,64.01,14.63,365.7,,4.322783038,0.2767
20050101078,03,2005,Seastorm,400601,S,G/S,18-Sep-05,62.5237,-167.005,62.5645,-167.0158,67.67,14.26,365.7,,4.570423768,0.3093
20050101079,03,2005,Seastorm,400601,S,G/S,18-Sep-05,63.0212,-167.021,63.056,-167.0603,67.67,14.81,365.7,,4.34732928,0.2942
20050101080,03,2005,Seastorm,400601,S,G/S,18-Sep-05,62.9922,-168.0358,62.978,-168.103,64.01,14.63,365.7,,3.743392637,0.2396
20050101081,03,2005,Seastorm,400601,S,G/S,18-Sep-05,63.483,-168.0027,63.447,-168.0297,65.84,13.72,365.7,,4.221746041,0.278
20050101082,03,2005,Seastorm,400601,S,G/S,19-Sep-05,63.5012,-166.9533,63.5002,-166.8755,67.67,14.26,365.7,,3.861554246,0.2613
20050101083,03,2005,Seastorm,400601,S,G/S,19-Sep-05,63.4865,-165.9827,63.4612,-165.9405,67.67,13.71,365.7,,3.50800917,0.2374
20050101084,03,2005,Seastorm,400601,S,G/S,21-Sep-05,64.1253,-163.9782,64.1605,-163.9848,66.75,14.63,365.7,Norton Sound Station. END LEG 2,3.927132475,0.2621
20050101085,03,2005,Seastorm,400601,S,G/S,24-Sep-05,63.0025,-171.9502,63.0117,-171.9033,65.84,14.26,365.7,HAULED BACK EARLY; SOMETHING WRONG W/ NET; 19 min haul (JM).,2.578612478,0.1698
20050101086,03,2005,Seastorm,400601,S,G/S,25-Sep-05,62.5063,-171.9602,62.5195,-171.8935,67.67,14.26,365.7,,3.724579836,0.252
20050101087,03,2005,Seastorm,400601,S,G/S,25-Sep-05,62.5123,-170.9805,62.5377,-170.9338,66.93,14.63,365.7,,3.70360165,0.2479
20050101088,03,2005,Seastorm,400601,S,G/S,25-Sep-05,62.5338,-169.9483,62.5662,-169.8937,67.67,14.63,365.7,,4.562047098,0.3087
20050101089,03,2005,Seastorm,400601,S,G/S,26-Sep-05,62.515,-168.9742,62.5457,-168.9365,66.93,14.26,365.7,,3.923326886,0.2626
20050101090,03,2005,Seastorm,400601,S,G/S,26-Sep-05,62.4773,-167.9983,62.4403,-167.9958,65.84,14.63,365.7,,4.116226222,0.271
20050101091,03,2005,Seastorm,400601,S,G/S,26-Sep-05,62.0178,-167.9945,62.0527,-167.971,67.67,14.26,365.7,,4.069567967,0.2754
20050101092,03,2005,Seastorm,400601,S,G/S,27-Sep-05,62.0018,-169.0373,61.9995,-169.1057,66.93,14.08,365.7,,3.579751981,0.2396
20050101093,03,2005,Seastorm,400601,S,G/S,27-Sep-05,61.9893,-170.0232,61.9627,-170.0662,67.67,13.71,365.7,,3.714196598,0.2513
20050101094,03,2005,Seastorm,400601,S,G/S,27-Sep-05,61.982,-171.0237,61.9525,-171.0653,60.35,13.53,365.7,1ST ATTEMPT NET COLLAPSED-2ND TOW NET DIMENSIONS CHANGED DURING TOW,3.935257079,0.2375
20050101095,03,2005,Seastorm,400601,S,G/S,27-Sep-05,61.9865,-172.0258,61.9537,-172.0535,66.75,14.08,365.7,,3.923919752,0.2619
20050101096,03,2005,Seastorm,400601,S,G/S,28-Sep-05,61.4842,-172.01,61.4525,-172.0337,67.67,13.71,365.7,,3.742894084,0.2533
20050101097,03,2005,Seastorm,400601,S,G/S,28-Sep-05,61.4815,-170.9842,61.4442,-170.9688,65.84,14.63,365.7,,4.227484697,0.2783
20050101098,03,2005,Seastorm,400601,S,G/S,28-Sep-05,61.4845,-169.9832,61.4532,-169.943,65.84,14.63,365.7,,4.083098319,0.2688
20050101099,03,2005,Seastorm,400601,S,G/S,28-Sep-05,61.4863,-168.9848,61.4617,-168.9457,65.84,13.71,365.7,,3.43415073,0.2261
20050101100,03,2005,Seastorm,400601,S,G/S,29-Sep-05,61.5,-167.9607,61.4747,-167.906,66.75,14.63,365.7,"First attemp failed, hauled back, dumped cod end and reset.",4.042801328,0.2699
20050101101,03,2005,Seastorm,400601,S,G/S,29-Sep-05,60.9912,-167.9783,60.9647,-167.9217,67.3,13.9,365.7,NIGHT TOW/DARK,4.243315669,0.2856
20050101102,03,2005,Seastorm,400601,S,G/S,29-Sep-05,60.988,-168.9793,60.9643,-168.9322,66.75,14.63,365.7,,3.660817543,0.2444
20050101103,03,2005,Seastorm,400601,S,G/S,30-Sep-05,60.9903,-169.9813,60.9667,-169.9342,66.75,14.08,365.7,,3.652690402,0.2438
20050101104,03,2005,Seastorm,400601,S,G/S,30-Sep-05,60.9857,-170.9798,60.9568,-170.9342,65.84,14.63,365.7,,4.047300882,0.2665
20050101105,03,2005,Seastorm,400601,S,G/S,30-Sep-05,60.9847,-172.0082,60.9498,-172.011,65.84,14.63,365.7,DARK/NIGHT TOW,3.883649575,0.2557
20050101106,03,2005,Seastorm,400601,S,G/S,30-Sep-05,60.9858,-173.0105,60.9518,-173.032,65.84,14.63,365.7,,3.954640829,0.2604
20050101107,03,2005,Seastorm,400601,S,G/S,30-Sep-05,60.9922,-174.008,60.9593,-174.0063,66.75,14.08,365.7,,3.659468345,0.2443
20050101108,03,2005,Seastorm,400601,S,G/S,01-Oct-05,60.4893,-174.0028,60.4573,-174.0015,65.84,13.9,365.7,,3.558956375,0.2343
20050101109,03,2005,Seastorm,400601,S,G/S,01-Oct-05,60.0005,-173.9525,59.9908,-173.8867,67.67,14.26,365.7,DARK/NIGHT TOW,3.814469381,0.2581
20050101110,03,2005,Seastorm,400601,S,G/S,01-Oct-05,60.0192,-172.9987,60.054,-173.0082,67.3,13.71,365.7,,3.905390759,0.2628
20050101111,03,2005,Seastorm,400601,S,G/S,02-Oct-05,60.0192,-171.9927,60.0557,-171.976,67.67,13.71,365.7,,4.163235328,0.2817
20050101112,03,2005,Seastorm,400601,S,G/S,02-Oct-05,60.5162,-171.9787,60.5505,-171.9557,66.75,14.26,365.7,,4.0161272,0.2681
20050101113,03,2005,Seastorm,400601,S,G/S,02-Oct-05,60.5078,-170.961,60.5087,-170.8888,60.35,13.71,365.7,DARK; JELLYFISH!,3.953577704,0.2386
20050101114,03,2005,Seastorm,400601,S,G/S,02-Oct-05,60.5032,-169.954,60.5088,-169.8807,65.84,13.71,365.7,,4.060830949,0.2674
20050101115,03,2005,Seastorm,400601,S,G/S,02-Oct-05,60.4992,-168.9625,60.5003,-168.9003,67.67,14.26,365.7,,3.40798822,0.2306
20050101116,03,2005,Seastorm,400601,S,G/S,03-Oct-05,60.5228,-168.0057,60.5605,-168.023,67.67,13.71,365.7,,4.297479534,0.2908
20050101117,03,2005,Seastorm,400601,S,G/S,03-Oct-05,60.0075,-168.036,60.0178,-168.1043,67.67,13.71,365.7,DARK,3.964881939,0.2683
20050101118,03,2005,Seastorm,400601,S,G/S,03-Oct-05,59.9988,-169.0288,59.9918,-169.0927,67.67,13.71,365.7,,3.63744394,0.2461
20050101119,03,2005,Seastorm,400601,S,G/S,03-Oct-05,59.9993,-170.0405,59.9927,-170.1175,66.75,13.71,365.7,,4.343970462,0.29
20050101120,03,2005,Seastorm,400601,S,G/S,04-Oct-05,60.0053,-171.0852,60.006,-171.1567,67.67,13.71,365.7,,3.975307734,0.269
20050101121,03,2005,Seastorm,400601,S,G/S,05-Oct-05,59.4877,-169.0152,59.4585,-169.032,65.84,14.63,365.7,,3.382707037,0.2227
20050101122,03,2005,Seastorm,400601,S,G/S,05-Oct-05,58.9825,-169.0103,58.9457,-169.0357,65.84,13.71,365.7,,4.343353649,0.286
20050101123,03,2005,Seastorm,400601,S,G/S,06-Oct-05,58.4877,-169.0157,58.4557,-169.0418,65.84,14.63,365.7,,3.868364612,0.2547
20050101124,03,2005,Seastorm,400601,S,G/S,06-Oct-05,59.5063,-170.0417,59.5118,-170.1157,65.84,14.63,365.7,DARK,4.219681418,0.2778
20050101125,03,2005,Seastorm,400601,S,G/S,06-Oct-05,59.5013,-171.0285,59.4958,-171.0873,66.75,14.26,365.7,,3.374448635,0.2252
20050101126,03,2005,Seastorm,400601,S,G/S,07-Oct-05,59.4945,-172.047,59.4792,-172.1173,66.75,14.26,365.7,,4.318237915,0.2882
20050101127,03,2005,Seastorm,400601,S,G/S,07-Oct-05,59.4905,-173.0373,59.4695,-173.0963,66.75,14.63,365.7,,4.068512583,0.2716
20060101001,03,2006,Seastorm,400601,S,G/S,16-Aug-06,54.4973,-167.9825,54.4715,-167.941,64.01,15.18,347.47,Backscatter at 37 fthm. Oceanography-taken on 18-Aug-2006. Note: using plastic 3rd wire lighter. Can see kite mesh at surface,3.926389347,0.2513
20060101002,03,2006,Seastorm,400601,S,G/S,16-Aug-06,55.0102,-168.0178,54.989,-167.9687,60.35,14.26,349.3,no backscatter on screen. Oceanography-taken on 18-Aug-06.,3.919667429,0.2366
20060101003,03,2006,Seastorm,400601,S,G/S,17-Aug-06,55.5065,-168.0235,55.4895,-167.9768,61.26,13.72,347.47,"no scatter layer, small signals near bottom. No oceanography - taken at later date.",3.496437032,0.2142
20060101004,03,2006,Seastorm,400601,S,G/S,18-Aug-06,54.9883,-165.9667,54.9667,-165.9042,62.18,13.53,347.47,backscatter at 62 m,4.655767422,0.2895
20060101005,03,2006,Seastorm,400601,S,G/S,18-Aug-06,54.4932,-165.9795,54.4748,-165.9238,63.09,14.08,347.47,"no scatter layer, some noise near bottom. 2 Hormathidae 33g.",4.139069676,0.2611
20060101006,03,2006,Seastorm,400601,S,G/S,19-Aug-06,55.0012,-168.9707,55.0117,-168.9128,62.17,14.63,347.47,no backscatter,3.872407375,0.2407
20060101007,03,2006,Seastorm,400601,S,G/S,19-Aug-06,55.4987,-168.9785,55.4945,-168.9162,62.18,13.9,347.47,,3.951785283,0.2457
20060101008,03,2006,Seastorm,400601,S,G/S,19-Aug-06,56.0217,-170.9642,56.0467,-170.912,64.01,13.72,347.47,no scatter layer,4.271311532,0.2734
20060101009,03,2006,Seastorm,400601,S,G/S,19-Aug-06,56.0037,-169.973,56.0243,-169.9265,63.1,13.72,347.47,"broken signals, 25-50 v depth scatter",3.687921864,0.2327
20060101010,03,2006,Seastorm,400601,S,G/S,20-Aug-06,56.0043,-168.9637,56.0198,-168.9022,63.1,14.26,347.47,no backscatter,4.193411109,0.2646
20060101011,03,2006,Seastorm,400601,S,G/S,20-Aug-06,55.986,-167.9698,55.9912,-167.9083,62.18,14.63,347.47,backscatter 30 m,3.868622531,0.2406
20060101012,03,2006,Seastorm,400601,S,G/S,20-Aug-06,56.5037,-168.965,56.514,-168.9027,62.5,14.14,347.47,3rd wire not working. Used average vertical and horizontal spread of first 11 tows. Backscatter at 25 m.,3.990514189,0.2494
20060101013,03,2006,Seastorm,400601,S,G/S,20-Aug-06,57.0048,-168.987,57.0168,-168.9342,63.09,13.9,347.47,backscatter at 20 m,3.464011286,0.2185
20060101014,03,2006,Seastorm,400601,S,G/S,21-Aug-06,57.5205,-168.9882,57.5583,-168.9542,64.92,14.63,347.47,backscatter at 18-20 m,4.66734248,0.303
20060101015,03,2006,Seastorm,400601,S,G/S,21-Aug-06,58.0118,-168.9493,58.0242,-168.8775,64.92,13.72,347.47,backscatter at 20 m,4.447762521,0.2887
20060101016,03,2006,Seastorm,400601,S,G/S,21-Aug-06,57.9795,-167.9932,57.9447,-167.9888,63.09,13.72,347.47,scatter layer at 20 m,3.87828383,0.2447
20060101017,03,2006,Seastorm,400601,S,G/S,21-Aug-06,57.5143,-167.9818,57.5433,-167.9488,62.18,14.45,347.47,backscatter at 12-20 m,3.778815167,0.235
20060101018,03,2006,Seastorm,400601,S,G/S,22-Aug-06,57.0115,-167.9753,57.037,-167.9203,63.64,14.26,347.47,backscatter at 15-25 m,4.37265636,0.2783
20060101019,03,2006,Seastorm,400601,S,G/S,22-Aug-06,56.4975,-167.9603,56.501,-167.89,63.09,14.26,347.47,backscatter-surface-25 m. Started recording backscatter today.,4.33210205,0.2733
20060101020,03,2006,Seastorm,400601,S,G/S,22-Aug-06,56.5278,-167.0018,56.5648,-166.9963,63.83,14.45,347.47,Backscatter 0-top 20 m. Comparison trawl station 1 0.5 nm apart.,4.128008973,0.2635
20060101021,03,2006,Seastorm,400601,S,G/S,22-Aug-06,57.021,-167.008,57.0542,-167.0123,64.92,13.72,347.47,broken scatter top 20 m. Comparison trawl station 2; 0.75 nm apart.,3.700832351,0.2403
20060101022,03,2006,Seastorm,400601,S,G/S,22-Aug-06,57.5258,-167.0165,57.5645,-167.0127,63.83,14.45,347.47,backscatter at 8-20  m. Comparison tow # 3; 1 mile apart,4.309220396,0.2751
20060101023,03,2006,Seastorm,400601,S,G/S,23-Aug-06,58.03,-166.9992,58.0715,-166.992,65.84,12.8,347.47,backscatter at 22 m. comparison #4; 1/3 nm apart,4.634003262,0.3051
20060101024,03,2006,Seastorm,400601,S,G/S,23-Aug-06,58.529,-167.9988,58.5678,-167.9903,64.01,14.63,347.47,backscatter at 20 m,4.342464509,0.278
20060101025,03,2006,Seastorm,400601,S,G/S,23-Aug-06,59.0242,-167.9987,59.0588,-167.9928,65.11,13.17,347.47,no backscatter,3.862123982,0.2515
20060101026,03,2006,Seastorm,400601,S,G/S,23-Aug-06,59.5023,-168.0552,59.5028,-168.1372,64.01,13.9,347.47,no backscatter,4.627717913,0.2962
20060101027,03,2006,Seastorm,400601,S,G/S,24-Aug-06,59.5195,-169.0228,59.5587,-169.0553,67.67,12.8,347.47,no backscatter,4.72820432,0.32
20060101028,03,2006,Seastorm,400601,S,G/S,24-Aug-06,59.4998,-170.014,59.4505,-170.0362,64.92,14.45,347.47,scatter in top 15-20 m,5.623471911,0.3651
20060101029,03,2006,Seastorm,400601,S,G/S,24-Aug-06,59.0173,-169.9873,59.0532,-169.962,64.56,14.26,347.47,small amount of backscatter at top 20m,4.246219548,0.2741
20060101030,03,2006,Seastorm,400601,S,G/S,24-Aug-06,58.976,-169.0122,58.9383,-169.03,65.84,13.53,347.47,no backscatter,4.314521283,0.2841
20060101031,03,2006,Seastorm,400601,S,G/S,25-Aug-06,58.525,-168.9945,58.5648,-168.9832,64.01,14.26,347.47,marginal backscatter (schools) top 20 m,4.473873629,0.2864
20060101032,03,2006,Seastorm,400601,S,G/S,25-Aug-06,58.506,-169.977,58.5167,-169.9093,64.01,14.63,347.47,backscatter at @ 15-20 m,4.108114856,0.263
20060101033,03,2006,Seastorm,400601,S,G/S,25-Aug-06,57.9782,-169.9988,57.94,-169.9812,62.18,14.63,347.47,backscatter at 15-20 m,4.3727025,0.2719
20060101034,03,2006,Seastorm,400601,S,G/S,25-Aug-06,57.478,-170.0138,57.4412,-170.0032,63.09,14.63,347.47,backscatter at 0-65 m,4.140803394,0.2612
20060101035,03,2006,Seastorm,400601,S,G/S,26-Aug-06,57.0687,-170.0888,57.0343,-170.0843,63.09,14.63,347.47,backscatter surface to bottom. We trawled closer to shore due to high sea state and higher wind speed offshore. Near true station location. Actually will tow over station.,3.834780674,0.2419
20060101036,03,2006,Seastorm,400601,S,G/S,26-Aug-06,56.5028,-170.054,56.5102,-170.1222,62.18,14.63,347.47,backscatter top 45 m (small amounts),4.265027262,0.2652
20060101037,03,2006,Seastorm,400601,S,G/S,26-Aug-06,56.528,-171.0098,56.566,-171.0095,64.01,13.9,347.47,backscatter-scattered from 0-100 m,4.225453921,0.2705
20060101038,03,2006,Seastorm,400601,S,G/S,27-Aug-06,57.0162,-171.0118,57.0507,-171.0112,62.18,14.63,347.47,backscatter at top 20 m,3.836402824,0.2385
20060101039,03,2006,Seastorm,400601,S,G/S,27-Aug-06,57.5267,-171.0213,57.5662,-171.0178,62.18,14.45,347.47,backscatter top 30 m,4.397168781,0.2734
20060101040,03,2006,Seastorm,400601,S,G/S,27-Aug-06,58.0203,-170.9888,58.0592,-170.982,63.09,14.08,347.47,backscatter at  20-50 m. small amount of washdown from previous tow (small age 0 pollock) (<1/2 blue basket),4.343967348,0.2741
20060101041,03,2006,Seastorm,400601,S,G/S,27-Aug-06,58.5182,-170.989,58.5567,-170.978,64.01,14.26,347.47,backscatter at 10-30 m and 75-90 m. Saved a frozen sample of greenling for Bruce Wing to identify.,4.328351493,0.2771
20060101042,03,2006,Seastorm,400601,S,G/S,27-Aug-06,59.0145,-170.9982,59.049,-170.997,64.56,13.72,347.47,backscatter 10-20 m. half basket of washdown age-0 pollock from previous tow.,3.836845433,0.2477
20060101043,03,2006,Seastorm,400601,S,G/S,28-Aug-06,59.5162,-170.9963,59.5535,-170.9823,64.01,13.72,347.47,backscatter 15-25 m. small amounts,4.222009971,0.2703
20060101044,03,2006,Seastorm,400601,S,G/S,28-Aug-06,59.4812,-172.0247,59.451,-172.0608,64.01,14.63,347.47,backscatter top 30 m,3.928847517,0.2515
20060101045,03,2006,Seastorm,400601,S,G/S,28-Aug-06,59.0157,-171.9603,59.0433,-171.9025,64.01,14.26,347.47,backscatter top 30 m,4.511900353,0.2888
20060101046,03,2006,Seastorm,400601,S,G/S,29-Aug-06,58.5152,-171.9585,58.5367,-171.9013,64.56,14.26,347.47,backscater schools top 35 m,4.091855335,0.2642
20060101047,03,2006,Seastorm,400601,S,G/S,29-Aug-06,58.0063,-171.971,58.0228,-171.9055,63.64,13.9,347.47,"fish schools 10-20 m and smaller scatter at greater depths, 1 Hormathidae 80g.",4.272026656,0.2719
20060101048,03,2006,Seastorm,400601,S,G/S,29-Aug-06,57.4832,-171.9998,57.4515,-172.0042,64.01,14.45,347.47,"scatter at 20 m,  3 Hormathidae 50g.",3.534691111,0.2263
20060101049,03,2006,Seastorm,400601,S,G/S,29-Aug-06,56.9777,-171.9902,56.9418,-171.9927,64.01,14.45,347.47,"backscatter distributed throughout top to bottom,  4 Hormathidae 120g.",3.994780537,0.2557
20060101050,03,2006,Seastorm,400601,S,G/S,30-Aug-06,56.5055,-172.017,56.5118,-172.0815,65.11,14.08,347.47,"nothing on backscatter,  1 Hormathidae 12g.",4.0191564,0.2617
20060101051,03,2006,Seastorm,400601,S,G/S,30-Aug-06,56.4858,-172.9935,56.4725,-172.9375,63.09,14.26,347.47,very little backscatter to 50 m. Short tailed albatross sighted at this tow location.,3.74328714,0.2362
20060101052,03,2006,Seastorm,400601,S,G/S,30-Aug-06,56.9832,-173.0205,56.9545,-172.9845,62.18,15.36,347.47,backscatter to 20 m (top 10 m due to rough seas?). 5 short tailed albatross at station,3.865958697,0.2404
20060101053,03,2006,Seastorm,400601,S,G/S,31-Aug-06,58.9897,-172.9932,58.9813,-172.9248,63.46,13.9,347.47,backscatter top 40 m,4.028670754,0.2557
20060101054,03,2006,Seastorm,400601,S,G/S,31-Aug-06,59.5073,-172.965,59.518,-172.8903,64.01,14.08,347.47,backscattter 10-30 m,4.378908724,0.2803
20060101055,03,2006,Seastorm,400601,S,G/S,01-Sep-06,60.0022,-172.9562,60.0123,-172.8737,63.09,13.72,347.47,"backscatter 0-30 m. Small schools, last tow leg 1",4.721310996,0.2979
20060101056,03,2006,Seastorm,400601,S,G/S,03-Sep-06,64.0972,-163.9652,64.0858,-163.894,67.3,13.17,320.04,TSG reading are off. Temperature  and salinity taken from CTD from this and subsequent hauls.,3.684198913,0.2479
20060101057,03,2006,Seastorm,400601,S,G/S,04-Sep-06,64.1025,-163.4568,64.1012,-163.3727,65.2,14.18,320.04,3rd wire temperature-net sounder not able to measure net. No  observations of sea lice infestation were conducted for this haul. Use average for leg 2 for net demensions.,4.087040567,0.2665
